transaction_id,customer_id,flight_destination,flight_date,n_guests,booking_date,total_spend,flight_type
9268,4648,Domestic,2022-11-15,1,2022-11-03,2052.120182,Round-Trip
9269,4649,Domestic,2022-06-01,4,2022-05-13,3806.021726,One-way
9270,4649,Long Haul,2022-11-16,1,2022-08-30,15753.49259,Round-Trip
9271,4650,Long Haul,2022-10-25,3,2022-08-16,24012.85677,One-way
9272,4650,Domestic,2022-06-03,5,2022-05-15,1999.952699,One-way
9273,4651,Short Haul,2022-05-17,4,2022-03-11,18286.75444,One-way
9274,4652,Short Haul,2022-05-08,2,2022-03-11,18480.05259,One-way
9275,4653,Domestic,2022-10-17,1,2022-09-27,1990.137267,One-way
9276,4653,Domestic,2022-12-04,1,2022-11-20,1648.196572,One-way
9277,4654,Long Haul,2022-11-08,1,2022-09-03,9148.380775,One-way
9278,4654,Short Haul,2022-05-31,1,2022-04-07,8804.519372,One-way
9279,4654,Short Haul,2022-06-30,3,2022-04-24,33691.43723,Round-Trip
9280,4654,Domestic,2022-11-14,1,2022-11-05,3256.200935,One-way
9281,4655,Domestic,2022-05-04,7,2022-04-20,4660.092699,One-way
9282,4655,Domestic,2022-11-20,5,2022-11-06,9351.593695,One-way
9283,4656,Short Haul,2022-11-24,5,2022-09-20,32088.63822,One-way
9284,4657,Long Haul,2022-11-15,4,2022-09-07,32030.40439,One-way
9285,4657,Short Haul,2022-12-06,2,2022-10-07,13925.46962,Round-Trip
9286,4657,Domestic,2022-12-15,4,2022-11-28,6137.41556,Round-Trip
9287,4658,Domestic,2022-12-09,3,2022-11-25,6443.845678,One-way
9288,4659,Short Haul,2022-10-14,1,2022-08-20,4291.860596,One-way
9289,4659,Short Haul,2022-10-16,1,2022-08-10,5096.161407,One-way
9290,4659,Short Haul,2022-05-24,1,2022-03-23,7224.103451,One-way
9291,4660,Short Haul,2022-11-05,1,2022-08-30,7118.606589,One-way
9292,4661,Short Haul,2022-05-05,1,2022-03-04,16579.03272,Round-Trip
9293,4662,Long Haul,2022-04-28,3,2022-02-23,79671.9486,Round-Trip
9294,4662,Domestic,2022-12-01,3,2022-11-22,7216.263478,One-way
9295,4663,Domestic,2022-11-12,3,2022-11-01,2000.700781,One-way
9296,4664,Domestic,2022-11-15,4,2022-10-30,11462.41114,One-way
9297,4664,Domestic,2022-10-13,5,2022-10-02,35332.3033,Open Jaw
9298,4665,Short Haul,2022-05-04,1,2022-03-02,12600.37202,Round-Trip
9299,4665,Short Haul,2022-06-20,3,2022-04-27,14879.44797,One-way
9300,4666,Long Haul,2022-04-23,1,2022-03-03,10943.54067,One-way
9301,4666,Domestic,2022-05-12,1,2022-04-28,2370.577016,One-way
9302,4667,Short Haul,2022-11-28,1,2022-09-26,9452.862707,Round-Trip
9303,4667,Short Haul,2022-11-15,1,2022-09-22,2695.244746,One-way
9304,4668,Domestic,2022-05-24,4,2022-05-10,1733.62289,One-way
9305,4668,Domestic,2022-11-22,1,2022-11-06,2491.405352,Round-Trip
9306,4668,Domestic,2022-12-22,3,2022-12-05,7345.678332,One-way
9307,4669,Domestic,2022-12-04,2,2022-11-18,1000,One-way
9308,4670,Long Haul,2022-11-14,1,2022-09-07,7910.691822,One-way
9309,4670,Domestic,2022-11-12,1,2022-11-02,3560.64057,One-way
9310,4670,Domestic,2022-05-10,5,2022-04-26,21108.36883,Round-Trip
9311,4671,Short Haul,2022-05-01,3,2022-03-07,11862.57721,One-way
9312,4671,Domestic,2022-09-13,6,2022-08-26,18583.33192,Open Jaw
9313,4671,Long Haul,2022-11-08,3,2022-09-03,24824.30545,One-way
9314,4672,Long Haul,2022-11-26,2,2022-10-05,41781.33286,Round-Trip
9315,4673,Domestic,2022-06-08,3,2022-05-27,15081.81384,Round-Trip
9316,4674,Domestic,2022-11-15,3,2022-11-01,11145.69579,Round-Trip
9317,4674,Short Haul,2022-05-09,1,2022-02-28,11948.83248,Round-Trip
9318,4674,Short Haul,2022-10-21,1,2022-08-29,10296.84202,Round-Trip
9319,4675,Domestic,2022-12-08,6,2022-11-26,2412.992068,One-way
9320,4675,Short Haul,2022-11-07,2,2022-09-17,12590.88849,One-way
9321,4676,Domestic,2022-11-10,5,2022-10-27,26636.54807,Open Jaw
9322,4676,Domestic,2022-10-14,5,2022-10-04,4815.000559,One-way
9323,4677,Short Haul,2022-04-05,3,2022-02-07,20946.0409,One-way
9324,4678,Long Haul,2022-12-05,3,2022-10-22,49335.7589,One-way
9325,4679,Domestic,2022-11-21,4,2022-11-05,3226.889533,One-way
9326,4680,Long Haul,2022-10-17,1,2022-08-14,10015.59862,One-way
9327,4680,Domestic,2022-10-23,1,2022-10-09,2352.328103,One-way
9328,4680,Domestic,2022-05-21,3,2022-05-06,13245.86971,Round-Trip
9329,4681,Short Haul,2022-04-09,3,2022-02-12,15103.88991,One-way
9330,4681,Domestic,2022-10-18,1,2022-10-03,4336.583246,One-way
9331,4681,Domestic,2022-10-10,3,2022-09-22,5955.848351,One-way
9332,4681,Short Haul,2022-01-10,1,2021-11-20,10387.38623,One-way
9333,4682,Domestic,2022-11-02,5,2022-10-18,2980.22081,One-way
9334,4683,Domestic,2022-12-14,4,2022-11-23,11056.28427,Round-Trip
9335,4683,Domestic,2022-12-05,3,2022-11-14,8493.895973,One-way
9336,4683,Domestic,2022-11-19,2,2022-11-09,3852.067063,One-way
9337,4684,Domestic,2022-11-17,1,2022-10-28,8496.402919,Round-Trip
9338,4684,Domestic,2022-05-12,1,2022-04-25,1302.11307,One-way
9339,4684,Domestic,2022-04-27,1,2022-04-07,3664.185384,One-way
9340,4685,Domestic,2022-11-04,1,2022-10-26,2301.665366,One-way
9341,4685,Domestic,2022-05-16,1,2022-05-02,3434.274817,Round-Trip
9342,4686,Domestic,2022-05-21,1,2022-05-03,4123.484142,Open Jaw
9343,4686,Long Haul,2022-11-09,3,2022-09-11,52592.44334,Open Jaw
9344,4686,Short Haul,2022-04-19,3,2022-02-07,10250.05056,One-way
9345,4687,Short Haul,2022-04-17,3,2022-02-04,18533.2462,One-way
9346,4688,Short Haul,2022-11-04,1,2022-08-30,16931.79673,Round-Trip
9347,4688,Domestic,2022-05-07,1,2022-04-20,4225.712217,Round-Trip
9348,4689,Domestic,2022-11-08,3,2022-10-30,3181.963894,One-way
9349,4690,Domestic,2022-12-10,1,2022-11-28,3520.383175,One-way
9350,4690,Domestic,2022-12-19,3,2022-12-08,13749.33801,Round-Trip
9351,4691,Long Haul,2022-05-16,5,2022-03-23,56138.37742,One-way
9352,4691,Domestic,2022-04-16,3,2022-04-02,13248.85061,Round-Trip
9353,4692,Domestic,2022-01-09,1,2021-12-24,1000,One-way
9354,4692,Domestic,2022-06-06,1,2022-05-18,1624.608809,One-way
9355,4692,Domestic,2022-05-11,1,2022-04-18,5349.25533,One-way
9356,4692,Short Haul,2022-04-10,1,2022-02-02,8607.960908,Round-Trip
9357,4693,Domestic,2022-12-11,1,2022-11-23,1000,One-way
9358,4693,Domestic,2022-11-17,1,2022-11-03,1000,One-way
9359,4694,Domestic,2022-04-08,1,2022-03-24,1000,One-way
9360,4694,Domestic,2022-05-05,1,2022-04-21,5823.077112,Round-Trip
9361,4694,Domestic,2022-11-27,1,2022-11-11,4511.320641,Open Jaw
9362,4695,Domestic,2022-11-09,4,2022-10-31,9312.154504,One-way
9363,4696,Short Haul,2022-11-02,1,2022-09-15,3431.855066,One-way
9364,4696,Long Haul,2022-11-13,1,2022-09-12,8660.687024,One-way
9365,4696,Domestic,2022-11-18,3,2022-11-04,8628.175312,One-way
9366,4697,Domestic,2022-05-27,1,2022-05-17,1750.684619,One-way
9367,4698,Long Haul,2022-06-11,1,2022-04-12,22099.48056,Open Jaw
9368,4698,Domestic,2022-05-22,1,2022-05-01,5084.204496,Open Jaw
9369,4699,Domestic,2022-11-13,1,2022-11-02,2617.423274,Round-Trip
9370,4699,Short Haul,2022-05-05,1,2022-02-27,9487.21569,One-way
9371,4700,Domestic,2022-05-08,1,2022-04-25,3246.60645,One-way
9372,4701,Domestic,2022-12-27,1,2022-12-09,1965.723429,One-way
9373,4701,Long Haul,2022-11-06,6,2022-09-21,70090.7312,One-way
9374,4702,Long Haul,2022-04-27,1,2022-03-03,12615.05382,One-way
9375,4703,Short Haul,2022-11-10,5,2022-09-16,64169.25207,Round-Trip
9376,4703,Domestic,2022-06-11,1,2022-05-24,2410.518236,One-way
9377,4703,Domestic,2022-10-26,3,2022-10-03,8730.930502,One-way
9378,4703,Long Haul,2022-05-30,3,2022-03-25,32370.00081,One-way
9379,4704,Short Haul,2022-11-14,2,2022-09-05,10115.31656,One-way
9380,4704,Long Haul,2022-04-07,3,2022-02-03,78160.57411,Round-Trip
9381,4705,Domestic,2022-11-22,3,2022-11-06,1000,One-way
9382,4705,Short Haul,2022-05-23,1,2022-03-30,8844.137986,Open Jaw
9383,4705,Short Haul,2022-12-09,1,2022-10-20,6599.608083,One-way
9384,4705,Domestic,2022-04-06,1,2022-03-24,4766.645172,Round-Trip
9385,4705,Domestic,2022-04-29,1,2022-04-16,1871.267652,Round-Trip
9386,4706,Domestic,2022-05-18,1,2022-05-09,5392.086088,One-way
9387,4707,Domestic,2022-12-03,4,2022-11-18,1924.268241,One-way
9388,4707,Short Haul,2022-10-20,3,2022-08-17,15659.52778,One-way
9389,4708,Domestic,2022-05-14,1,2022-04-27,3387.021248,One-way
9390,4708,Short Haul,2022-11-18,1,2022-09-26,8137.84669,One-way
9391,4709,Long Haul,2022-10-25,3,2022-09-08,33500.53049,One-way
9392,4709,Domestic,2022-12-14,3,2022-12-02,15424.47146,Round-Trip
9393,4709,Short Haul,2022-11-25,3,2022-09-25,20187.80912,Round-Trip
9394,4710,Domestic,2022-11-08,1,2022-10-30,3291.433904,One-way
9395,4711,Domestic,2022-05-22,3,2022-05-09,8116.807184,One-way
9396,4712,Domestic,2022-11-09,3,2022-10-24,4083.404659,One-way
9397,4712,Domestic,2022-11-16,4,2022-11-03,10102.5117,One-way
9398,4713,Short Haul,2022-11-11,1,2022-09-08,3292.071454,One-way
9399,4713,Short Haul,2022-12-09,3,2022-10-15,27618.2257,One-way
9400,4714,Domestic,2022-11-11,5,2022-10-29,14582.40604,One-way
9401,4714,Short Haul,2022-11-01,1,2022-09-10,8006.44822,One-way
9402,4714,Domestic,2022-10-20,3,2022-10-01,9835.559891,Open Jaw
9403,4715,Long Haul,2022-06-05,2,2022-04-11,48702.92579,Open Jaw
9404,4716,Domestic,2022-04-28,1,2022-04-20,1000,One-way
9405,4716,Domestic,2022-11-17,4,2022-11-01,3298.031372,Round-Trip
9406,4716,Long Haul,2022-05-04,2,2022-02-25,13376.04796,One-way
9407,4717,Domestic,2022-12-17,1,2022-12-09,3222.819237,Open Jaw
9408,4717,Long Haul,2022-12-18,4,2022-10-17,114221.6278,Round-Trip
9409,4718,Domestic,2022-10-20,4,2022-10-08,37707.65589,Round-Trip
9410,4718,Short Haul,2022-12-21,4,2022-10-25,17208.06488,One-way
9411,4719,Short Haul,2022-11-05,2,2022-09-07,21785.64361,Round-Trip
9412,4719,Domestic,2022-12-14,2,2022-11-27,3119.971329,One-way
9413,4719,Short Haul,2022-04-02,2,2022-01-27,16490.68401,One-way
9414,4720,Domestic,2022-10-20,3,2022-10-01,8433.223878,Round-Trip
9415,4720,Short Haul,2022-12-15,3,2022-10-23,32286.37673,Open Jaw
9416,4720,Domestic,2022-06-05,1,2022-05-22,1232.644919,One-way
9417,4720,Domestic,2022-11-07,6,2022-10-22,17903.53874,Round-Trip
9418,4721,Short Haul,2022-11-19,4,2022-09-19,21688.27158,One-way
9419,4721,Long Haul,2022-11-10,4,2022-09-04,26457.22611,One-way
9420,4721,Domestic,2022-10-25,6,2022-10-14,15874.0298,Round-Trip
9421,4721,Short Haul,2022-11-20,2,2022-09-11,12093.64864,One-way
9422,4722,Domestic,2022-05-30,4,2022-05-15,12026.83309,One-way
9423,4722,Domestic,2022-10-20,2,2022-10-03,4147.975462,Round-Trip
9424,4723,Long Haul,2022-12-03,3,2022-10-02,41574.72135,Round-Trip
9425,4724,Domestic,2022-11-07,3,2022-10-26,6035.301227,One-way
9426,4725,Domestic,2022-12-08,2,2022-11-23,5844.515919,One-way
9427,4726,Long Haul,2022-11-07,4,2022-09-05,93192.62562,Round-Trip
9428,4726,Short Haul,2022-12-01,2,2022-10-11,15082.50343,One-way
9429,4727,Domestic,2022-06-25,1,2022-06-12,2044.862828,One-way
9430,4728,Domestic,2022-11-20,1,2022-11-05,1707.045709,One-way
9431,4728,Short Haul,2022-05-15,4,2022-03-17,21010.58669,One-way
9432,4729,Long Haul,2022-12-22,3,2022-11-05,25314.90207,One-way
9433,4730,Long Haul,2022-12-11,1,2022-10-11,7055.616382,One-way
9434,4730,Domestic,2022-11-01,1,2022-10-13,6053.702359,Open Jaw
9435,4730,Short Haul,2022-11-18,1,2022-09-19,6516.932492,One-way
9436,4731,Domestic,2022-11-28,4,2022-11-17,22559.2283,Round-Trip
9437,4731,Short Haul,2022-06-04,1,2022-04-01,4652.961742,One-way
9438,4731,Short Haul,2022-12-12,3,2022-10-26,42884.99144,Round-Trip
9439,4732,Long Haul,2022-12-02,5,2022-10-15,69085.72083,One-way
9440,4732,Domestic,2022-10-30,1,2022-10-12,1069.479593,One-way
9441,4733,Domestic,2022-05-09,1,2022-04-25,2005.195657,Round-Trip
9442,4734,Domestic,2022-11-18,1,2022-11-03,1703.58001,One-way
9443,4734,Domestic,2022-10-29,3,2022-10-15,15553.85856,Open Jaw
9444,4734,Long Haul,2022-05-11,1,2022-03-17,5941.426045,One-way
9445,4735,Domestic,2022-11-14,3,2022-10-31,5648.359069,One-way
9446,4736,Short Haul,2022-04-21,1,2022-02-26,4818.426212,One-way
9447,4737,Long Haul,2022-05-04,2,2022-03-06,32896.82672,Round-Trip
9448,4738,Domestic,2022-05-20,3,2022-05-08,10109.18055,Round-Trip
9449,4738,Short Haul,2022-05-27,2,2022-03-28,9382.103495,One-way
9450,4739,Short Haul,2022-12-07,1,2022-10-20,18374.18016,Round-Trip
9451,4739,Domestic,2022-05-03,1,2022-04-24,3507.121051,Round-Trip
9452,4739,Short Haul,2022-11-25,5,2022-09-19,26170.76167,One-way
9453,4740,Short Haul,2022-10-11,2,2022-08-09,13819.30524,One-way
9454,4740,Short Haul,2022-11-25,4,2022-09-19,22373.83741,One-way
9455,4741,Long Haul,2022-06-10,3,2022-03-30,20645.4139,One-way
9456,4742,Long Haul,2022-12-01,1,2022-10-13,12430.40897,One-way
9457,4742,Short Haul,2022-05-16,1,2022-03-08,7832.52596,Round-Trip
9458,4743,Short Haul,2022-12-08,2,2022-10-16,15762.96107,Round-Trip
9459,4744,Domestic,2022-11-23,4,2022-11-12,9889.003788,One-way
9460,4744,Domestic,2022-11-14,2,2022-11-02,1345.467017,One-way
9461,4744,Long Haul,2022-10-18,2,2022-08-25,21745.56161,One-way
9462,4745,Domestic,2022-04-19,6,2022-04-02,8077.410583,One-way
9463,4746,Domestic,2022-05-19,1,2022-05-07,2144.352718,One-way
9464,4746,Short Haul,2022-05-28,3,2022-04-01,12525.77355,One-way
9465,4747,Domestic,2022-05-31,1,2022-05-10,5141.070058,Open Jaw
9466,4748,Short Haul,2022-12-22,1,2022-10-30,6628.335618,Round-Trip
9467,4749,Short Haul,2022-10-30,1,2022-09-05,5534.867349,One-way
9468,4749,Domestic,2022-05-12,4,2022-04-19,1418.777274,One-way
9469,4749,Domestic,2022-11-28,3,2022-11-14,20396.674,Round-Trip
9470,4750,Short Haul,2022-11-11,1,2022-08-29,4594.283822,One-way
9471,4750,Long Haul,2022-11-19,1,2022-09-13,7068.020359,One-way
9472,4751,Domestic,2022-12-07,1,2022-11-20,1000,Round-Trip
9473,4751,Domestic,2022-12-02,1,2022-11-23,2112.326889,Round-Trip
9474,4752,Short Haul,2022-05-31,3,2022-03-28,25469.53856,Open Jaw
9475,4752,Long Haul,2022-05-06,1,2022-03-08,23779.86647,Round-Trip
9476,4752,Domestic,2022-04-22,4,2022-04-04,12374.25519,One-way
9477,4753,Domestic,2022-11-16,2,2022-10-29,3185.690578,One-way
9478,4754,Short Haul,2022-04-27,2,2022-02-24,10470.87805,One-way
9479,4754,Long Haul,2022-11-15,4,2022-09-12,41131.44957,One-way
9480,4755,Domestic,2022-12-19,1,2022-12-08,2808.508577,Round-Trip
9481,4755,Domestic,2022-11-16,1,2022-10-31,2454.449318,One-way
9482,4755,Domestic,2022-12-03,3,2022-11-21,10854.18352,One-way
9483,4756,Domestic,2022-05-15,1,2022-05-04,3016.435177,Open Jaw
9484,4756,Long Haul,2022-12-17,4,2022-11-03,73977.09594,Round-Trip
9485,4757,Domestic,2022-11-24,1,2022-11-04,7108.288312,Round-Trip
9486,4757,Domestic,2022-12-09,1,2022-11-30,7893.160769,Round-Trip
9487,4758,Short Haul,2022-05-05,2,2022-03-09,15784.15918,One-way
9488,4758,Short Haul,2022-12-13,1,2022-09-27,3345.388527,One-way
9489,4758,Short Haul,2022-05-06,2,2022-02-16,9124.286079,One-way
9490,4758,Short Haul,2022-11-01,2,2022-09-09,17101.50435,Round-Trip
9491,4759,Domestic,2022-05-19,3,2022-05-02,1000,One-way
9492,4759,Short Haul,2022-10-21,3,2022-09-02,57340.2133,Round-Trip
9493,4759,Domestic,2022-11-29,4,2022-11-16,9351.976718,Open Jaw
9494,4759,Domestic,2022-05-16,2,2022-05-01,6579.48298,One-way
9495,4760,Short Haul,2022-11-06,2,2022-09-17,13128.28057,Round-Trip
9496,4761,Short Haul,2022-11-03,3,2022-09-10,42275.9222,Round-Trip
9497,4761,Domestic,2022-11-15,2,2022-10-24,1000,One-way
9498,4761,Long Haul,2022-10-31,2,2022-08-29,25421.79045,One-way
9499,4762,Long Haul,2022-04-27,1,2022-02-27,3830.90466,One-way
9500,4763,Domestic,2022-05-20,1,2022-05-06,5671.398274,Round-Trip
9501,4763,Long Haul,2022-04-24,1,2022-02-22,10120.3082,One-way
9502,4764,Domestic,2022-11-20,1,2022-11-02,2627.571928,Open Jaw
9503,4765,Long Haul,2022-05-05,3,2022-03-02,60255.1981,Round-Trip
9504,4765,Short Haul,2022-04-19,1,2022-03-04,15085.84467,Open Jaw
9505,4766,Long Haul,2022-11-04,2,2022-09-12,19547.02601,One-way
9506,4767,Domestic,2022-11-07,1,2022-10-28,4051.340896,Round-Trip
9507,4767,Domestic,2022-11-14,5,2022-10-31,11763.16873,One-way
9508,4767,Long Haul,2022-11-08,4,2022-09-15,55711.69923,Round-Trip
9509,4767,Long Haul,2022-12-07,2,2022-10-21,15366.00975,One-way
9510,4768,Long Haul,2022-06-06,2,2022-04-02,11469.02196,One-way
9511,4769,Short Haul,2022-11-18,5,2022-10-04,29772.96801,One-way
9512,4770,Short Haul,2022-09-29,5,2022-07-27,23294.72494,One-way
9513,4770,Domestic,2022-05-21,3,2022-05-13,11550.80511,One-way
9514,4771,Short Haul,2022-12-03,1,2022-09-20,11030.16942,Round-Trip
9515,4771,Domestic,2022-06-25,3,2022-06-13,2514.052179,One-way
9516,4771,Short Haul,2022-11-15,4,2022-09-24,41235.93434,Open Jaw
9517,4772,Short Haul,2022-12-05,4,2022-10-04,49233.16586,Open Jaw
9518,4773,Long Haul,2022-06-12,3,2022-04-19,38015.75923,One-way
9519,4773,Domestic,2022-05-19,2,2022-05-04,12901.24062,Round-Trip
9520,4773,Short Haul,2022-11-03,1,2022-09-17,7679.453353,One-way
9521,4774,Domestic,2022-12-13,3,2022-11-27,8002.337574,One-way
9522,4775,Short Haul,2022-11-08,1,2022-09-22,18462.40972,Round-Trip
9523,4775,Short Haul,2022-05-06,1,2022-03-06,4030.908468,One-way
9524,4776,Short Haul,2022-05-21,1,2022-03-27,15916.46509,Round-Trip
9525,4777,Long Haul,2022-12-05,1,2022-10-03,7252.369279,One-way
9526,4777,Domestic,2022-04-22,3,2022-04-07,10837.76128,One-way
9527,4778,Long Haul,2022-06-11,1,2022-04-09,10157.06659,One-way
9528,4778,Domestic,2022-10-13,1,2022-10-01,4088.095007,Round-Trip
9529,4778,Domestic,2022-04-14,1,2022-03-27,1639.542922,One-way
9530,4779,Short Haul,2022-11-22,1,2022-10-09,12045.49733,Round-Trip
9531,4780,Domestic,2022-11-26,1,2022-11-20,1506.667636,One-way
9532,4780,Long Haul,2022-11-16,3,2022-09-11,22678.33814,One-way
9533,4781,Short Haul,2022-07-07,1,2022-05-04,7882.880164,Round-Trip
9534,4781,Domestic,2022-11-14,3,2022-11-06,10496.23867,Round-Trip
9535,4782,Domestic,2022-06-14,2,2022-05-25,7879.537888,Round-Trip
9536,4783,Domestic,2022-05-15,3,2022-04-23,3807.31058,Round-Trip
9537,4783,Domestic,2022-11-12,1,2022-10-26,2749.741325,One-way
9538,4783,Long Haul,2022-11-09,1,2022-09-14,10331.5734,One-way
9539,4784,Long Haul,2022-11-25,5,2022-09-30,86208.79988,Round-Trip
9540,4784,Short Haul,2022-11-25,1,2022-09-22,21945.03597,Round-Trip
9541,4784,Short Haul,2022-11-02,3,2022-09-12,20739.01526,Open Jaw
9542,4785,Long Haul,2022-05-09,1,2022-03-17,4451.529434,One-way
9543,4786,Short Haul,2022-11-15,4,2022-09-09,16899.58328,One-way
9544,4786,Long Haul,2022-12-21,5,2022-10-17,126070.3757,Open Jaw
9545,4787,Domestic,2022-11-18,2,2022-11-04,8280.325159,Round-Trip
9546,4788,Domestic,2022-12-23,3,2022-12-13,10692.43508,One-way
9547,4788,Domestic,2022-12-06,1,2022-11-17,3029.439655,Round-Trip
9548,4789,Domestic,2022-11-19,2,2022-11-05,7824.577461,Round-Trip
9549,4789,Domestic,2022-11-12,2,2022-10-20,8402.18861,One-way
9550,4790,Short Haul,2022-12-10,2,2022-10-17,18813.36257,Round-Trip
9551,4790,Domestic,2022-10-23,4,2022-10-12,13037.65725,Round-Trip
9552,4791,Long Haul,2022-12-20,2,2022-10-27,18502.87214,One-way
9553,4792,Domestic,2022-10-19,6,2022-10-07,3961.435378,One-way
9554,4792,Long Haul,2022-05-17,1,2022-03-11,13558.79984,Round-Trip
9555,4792,Short Haul,2022-06-01,1,2022-04-05,12663.6634,Round-Trip
9556,4792,Domestic,2022-06-04,1,2022-05-25,1000,One-way
9557,4792,Long Haul,2022-11-28,6,2022-10-10,156451.8871,Round-Trip
9558,4792,Long Haul,2022-11-01,1,2022-09-07,12690.84165,Round-Trip
9559,4793,Domestic,2022-05-06,3,2022-04-19,4116.956607,One-way
9560,4794,Domestic,2022-05-25,1,2022-05-15,4211.574352,One-way
9561,4794,Domestic,2022-05-18,1,2022-04-28,3607.570498,Round-Trip
9562,4795,Short Haul,2022-11-06,3,2022-09-02,37040.56938,Round-Trip
9563,4796,Short Haul,2022-05-29,3,2022-03-14,12024.57015,One-way
9564,4796,Domestic,2022-05-13,1,2022-04-26,4112.276112,Open Jaw
9565,4796,Long Haul,2022-05-13,2,2022-03-28,21791.70135,One-way
9566,4797,Long Haul,2022-04-25,2,2022-02-15,41231.20044,Round-Trip
9567,4798,Short Haul,2022-11-22,4,2022-09-17,19497.74094,One-way
9568,4798,Domestic,2022-06-14,3,2022-05-31,15717.53487,Open Jaw
9569,4799,Domestic,2022-04-24,2,2022-04-09,2054.693817,Round-Trip
9570,4799,Domestic,2022-12-08,6,2022-11-28,6412.06602,Round-Trip
9571,4800,Domestic,2022-10-31,1,2022-10-09,3466.280933,Round-Trip
9572,4801,Domestic,2022-11-13,3,2022-11-02,2374.088261,One-way
9573,4802,Domestic,2022-11-26,1,2022-11-08,3975.967956,Round-Trip
9574,4802,Domestic,2022-11-30,3,2022-11-17,7231.657478,One-way
9575,4803,Long Haul,2022-10-28,1,2022-09-13,6228.316001,One-way
9576,4803,Domestic,2022-04-10,1,2022-03-24,3066.308944,Round-Trip
9577,4804,Short Haul,2022-12-06,6,2022-10-02,20150.04457,One-way
9578,4804,Short Haul,2022-04-27,2,2022-02-24,12236.87848,One-way
9579,4804,Domestic,2022-12-26,4,2022-12-10,14189.52657,One-way
9580,4805,Short Haul,2022-11-15,2,2022-09-24,30236.93713,Round-Trip
9581,4805,Domestic,2022-11-04,2,2022-10-22,5891.453374,One-way
9582,4806,Short Haul,2022-11-13,1,2022-09-08,6575.707923,Round-Trip
9583,4807,Short Haul,2022-06-08,1,2022-04-06,11912.78225,Round-Trip
9584,4807,Domestic,2022-11-17,3,2022-11-09,7364.376426,One-way
9585,4808,Short Haul,2022-05-24,1,2022-04-01,4122.780822,One-way
9586,4809,Domestic,2022-11-14,1,2022-10-31,2344.67288,One-way
9587,4809,Domestic,2022-11-18,1,2022-11-07,3096.670452,Round-Trip
9588,4809,Short Haul,2022-06-17,4,2022-04-23,36894.80848,Round-Trip
9589,4809,Domestic,2022-05-17,1,2022-05-07,2791.848212,Round-Trip
9590,4810,Short Haul,2022-06-06,1,2022-04-09,8798.806261,One-way
9591,4810,Domestic,2022-04-18,1,2022-04-03,2099.300528,One-way
9592,4810,Domestic,2022-05-16,1,2022-04-29,5693.566613,Open Jaw
9593,4811,Short Haul,2022-04-30,1,2022-02-23,3944.726491,One-way
